category,room_count,bathroom_count,size,type,price,city,region,log_price
Maisons et Villas,2.0,1.0,200.0,À Vendre,135000.0,Nabeul,Hammamet,5.1303337684950066
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,550000.0,Nabeul,Hammamet Nord,5.740362689494244
Maisons et Villas,4.0,2.0,450.0,À Vendre,850000.0,Nabeul,Hammamet,5.929418925714293
Maisons et Villas,3.0,1.0,190.0,À Vendre,165000.0,Nabeul,Hammamet,5.217483944213907
Maisons et Villas,2.0,1.0,100.0,À Vendre,128000.0,Nabeul,Hammamet,5.107209969647869
Maisons et Villas,3.0,1.0,425.0,À Vendre,165000.0,Nabeul,Hammamet,5.217483944213907
Maisons et Villas,5.0,3.0,92.0,À Vendre,270000.0,Nabeul,Béni Khiar,5.431363764158987
Maisons et Villas,3.0,1.0,100.0,À Vendre,135000.0,Nabeul,Hammamet,5.1303337684950066
Appartements,1.0,1.0,30.0,À Vendre,110000.0,Nabeul,Hammamet,5.041392685158225
Maisons et Villas,3.0,2.0,206.0,À Vendre,160000.0,Nabeul,Hammamet,5.204119982655925
Maisons et Villas,2.0,1.0,109.0,À Vendre,95000.0,Nabeul,Hammamet,4.977723605288848
Maisons et Villas,3.0,1.0,180.0,À Vendre,190000.0,Nabeul,Hammamet,5.278753600952829
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,70000.0,Nabeul,Hammamet,4.845098040014257
Maisons et Villas,4.0,2.0,600.0,À Vendre,265000.0,Nabeul,Hammamet,5.423245873936808
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,70000.0,Nabeul,Hammamet,4.845098040014257
Maisons et Villas,2.0,2.0,250.0,À Vendre,250000.0,Nabeul,Hammamet,5.3979400086720375
Maisons et Villas,3.0,2.0,350.0,À Vendre,285000.0,Nabeul,Hammamet,5.45484486000851
Maisons et Villas,4.0,3.0,400.0,À Vendre,750000.0,Nabeul,Hammamet Nord,5.8750612633917
Appartements,2.0,1.0,100.0,À Vendre,115000.0,Nabeul,Hammamet,5.060697840353612
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,65000.0,Nabeul,Hammamet,4.812913356642856
Maisons et Villas,4.0,2.0,175.0,À Vendre,650000.0,Nabeul,Hammamet,5.812913356642856
Maisons et Villas,5.0,3.0,900.0,À Vendre,1800000.0,Nabeul,Hammamet Nord,6.2552725051033065
Maisons et Villas,5.0,2.0,345.0,À Vendre,650000.0,Nabeul,Hammamet,5.812913356642856
Maisons et Villas,3.0,2.0,180.0,À Vendre,360000.0,Nabeul,Hammamet,5.556302500767287
Maisons et Villas,4.0,2.0,350.0,À Vendre,480000.0,Nabeul,Hammamet,5.681241237375588
Maisons et Villas,3.0,1.0,180.0,À Vendre,430000.0,Nabeul,Hammamet,5.633468455579586
Maisons et Villas,3.0,1.0,190.0,À Vendre,255000.0,Nabeul,Hammamet,5.4065401804339555
Appartements,3.0,1.0,250.0,À Vendre,490000.0,Nabeul,Hammamet,5.690196080028514
Locations de vacances,1.0,1.0,60.0,À Louer,50.0,Nabeul,Kélibia,1.6989700043360187
Maisons et Villas,4.0,2.0,200.0,À Vendre,290000.0,Nabeul,Hammamet,5.4623979978989565
Maisons et Villas,4.0,2.0,350.0,À Vendre,270000.0,Nabeul,Hammamet,5.431363764158987
Maisons et Villas,3.0,2.0,250.0,À Vendre,360000.0,Nabeul,Hammamet,5.556302500767287
Maisons et Villas,4.0,2.0,220.0,À Vendre,380000.0,Nabeul,Hammamet,5.57978359661681
Locations de vacances,1.0,2.0,70.0,À Louer,70.0,Nabeul,Kélibia,1.845098040014257
Maisons et Villas,2.0,1.0,204.0,À Vendre,140000.0,Nabeul,Menzel Temime,5.146128035678238
Appartements,1.0,1.0,85.0,À Vendre,150000.0,Nabeul,Hammamet,5.176091259055681
Appartements,1.0,1.0,80.0,À Vendre,150000.0,Nabeul,Hammamet,5.176091259055681
Appartements,2.0,1.0,130.0,À Vendre,260000.0,Nabeul,Hammamet,5.414973347970818
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,37000.0,Nabeul,Hammamet Nord,4.568201724066995
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,37000.0,Nabeul,Hammamet,4.568201724066995
Appartements,2.0,1.0,120.0,À Vendre,90000.0,Nabeul,Hammamet,4.954242509439325
Maisons et Villas,2.0,1.0,110.0,À Vendre,190000.0,Nabeul,Hammamet,5.278753600952829
Maisons et Villas,2.0,1.0,130.0,À Vendre,80000.0,Nabeul,Hammamet,4.903089986991944
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,113000.0,Nabeul,Béni Khiar,5.05307844348342
Appartements,1.0,1.0,73.0,À Vendre,191200.0,Nabeul,Mrezga,5.281487887940081
Maisons et Villas,3.0,1.0,105.0,À Vendre,240000.0,Nabeul,Hammamet Nord,5.380211241711606
Maisons et Villas,3.0,2.0,280.0,À Vendre,6125000.0,Nabeul,Hammamet,6.78710609303657
Maisons et Villas,13.0,6.0,520.0,À Vendre,780000.0,Nabeul,Menzel Temime,5.892094602690481
Appartements,2.0,1.0,96.0,À Vendre,220000.0,Nabeul,Hammamet,5.342422680822207
Maisons et Villas,2.0,1.0,115.0,À Vendre,100000.0,Nabeul,Hammamet,5.0
Appartements,1.0,1.0,75.0,À Vendre,225000.0,Nabeul,Hammamet,5.352182518111363
Appartements,1.0,1.0,90.0,À Vendre,190000.0,Nabeul,Hammamet,5.278753600952829
Appartements,2.0,1.0,80.0,À Vendre,120000.0,Nabeul,Hammamet,5.079181246047625
Maisons et Villas,3.0,1.0,254.0,À Vendre,170000.0,Nabeul,Hammamet,5.230448921378274
Maisons et Villas,3.0,1.0,170.0,À Vendre,190000.0,Nabeul,Hammamet,5.278753600952829
Maisons et Villas,3.0,1.0,200.0,À Vendre,200000.0,Nabeul,Hammamet Centre,5.301029995663981
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,240000.0,Nabeul,Autres villes,5.380211241711606
Maisons et Villas,2.0,1.0,143.0,À Vendre,170000.0,Nabeul,Hammamet,5.230448921378274
Maisons et Villas,3.0,1.0,200.0,À Vendre,260000.0,Nabeul,Hammamet,5.414973347970818
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,297000.0,Nabeul,Mrezga,5.472756449317212
Appartements,2.0,1.0,144.0,À Vendre,350000.0,Nabeul,Mrezga,5.544068044350276
Appartements,2.0,1.0,150.0,À Louer,1400.0,Nabeul,Hammamet Centre,3.146128035678238
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,185000.0,Nabeul,Hammamet Nord,5.267171728403014
Appartements,3.0,1.0,180.0,À Vendre,350000.0,Nabeul,Hammamet,5.544068044350276
Maisons et Villas,4.0,1.0,300.0,À Louer,1200.0,Nabeul,Hammamet Nord,3.0791812460476247
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,130000.0,Nabeul,Autres villes,5.113943352306837
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,1000000.0,Nabeul,Hammamet,6.0
Maisons et Villas,3.0,1.0,360.0,À Vendre,285000.0,Nabeul,Hammamet,5.45484486000851
Maisons et Villas,3.0,1.0,260.0,À Vendre,258000.0,Nabeul,Hammamet,5.41161970596323
Maisons et Villas,2.0,1.0,240.0,À Vendre,110000.0,Nabeul,Hammamet,5.041392685158225
Maisons et Villas,2.0,1.0,360.0,À Vendre,95000.0,Nabeul,Hammamet,4.977723605288848
Maisons et Villas,3.0,1.0,240.0,À Vendre,190000.0,Nabeul,Hammamet,5.278753600952829
Maisons et Villas,2.0,1.0,110.0,À Vendre,190000.0,Nabeul,Hammamet,5.278753600952829
Appartements,2.0,1.0,140.0,À Vendre,350000.0,Nabeul,Hammamet,5.544068044350276
Appartements,2.0,1.0,137.0,À Vendre,315000.0,Nabeul,Hammamet,5.498310553789601
Appartements,1.0,1.0,85.0,À Vendre,225000.0,Nabeul,Hammamet,5.352182518111363
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,260000.0,Nabeul,Autres villes,5.414973347970818
Appartements,1.0,1.0,50.0,À Louer,250.0,Nabeul,Autres villes,2.3979400086720375
Appartements,2.0,2.0,128.0,À Louer,150.0,Nabeul,Hammamet,2.1760912590556813
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,133000.0,Nabeul,Hammamet Centre,5.123851640967086
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,67000.0,Nabeul,Hammamet Centre,4.826074802700826
Locations de vacances,3.0,2.0,135.0,À Louer,100.0,Nabeul,Mrezga,2.0
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,850000.0,Nabeul,Kélibia,5.929418925714293
Appartements,2.0,2.0,200.0,À Vendre,185000.0,Nabeul,Hammamet,5.267171728403014
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,250000.0,Nabeul,Hammamet,5.3979400086720375
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,300000.0,Nabeul,Hammamet,5.477121254719663
Appartements,2.0,1.0,100.0,À Vendre,240000.0,Nabeul,Hammamet,5.380211241711606
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,271000.0,Nabeul,Hammamet,5.432969290874405
Appartements,2.0,1.0,150.0,À Vendre,140000.0,Nabeul,Hammamet,5.146128035678238
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,500000.0,Nabeul,Soliman,5.698970004336019
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,14000.0,Nabeul,Autres villes,4.146128035678238
"Magasins, Commerces et Locaux industriels",1.0,2.0,110.0,À Vendre,140000.0,Nabeul,Hammamet,5.146128035678238
Maisons et Villas,3.0,2.0,200.0,À Vendre,290000.0,Nabeul,Hammamet,5.4623979978989565
Maisons et Villas,3.0,1.0,190.0,À Vendre,260000.0,Nabeul,Hammamet,5.414973347970818
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,200000.0,Nabeul,Autres villes,5.301029995663981
Maisons et Villas,2.0,1.0,180.0,À Louer,480.0,Nabeul,Hammamet Nord,2.681241237375587
Locations de vacances,2.0,1.0,150.0,À Louer,50.0,Nabeul,Kélibia,1.6989700043360187
Maisons et Villas,9.0,1.0,300.0,À Vendre,1600000.0,Nabeul,Korba,6.204119982655925
Appartements,2.0,2.0,100.0,À Vendre,200000.0,Nabeul,Hammamet,5.301029995663981
Maisons et Villas,4.0,2.0,450.0,À Vendre,850000.0,Nabeul,Hammamet,5.929418925714293
Maisons et Villas,4.0,2.0,350.0,À Vendre,730000.0,Nabeul,Hammamet,5.863322860120456
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,17500.0,Nabeul,Hammamet,4.243038048686294
Maisons et Villas,4.0,2.0,345.0,À Vendre,650000.0,Nabeul,Hammamet,5.812913356642856
Maisons et Villas,4.0,2.0,175.0,À Vendre,650000.0,Nabeul,Hammamet,5.812913356642856
Maisons et Villas,4.0,2.0,350.0,À Vendre,480000.0,Nabeul,Hammamet,5.681241237375588
Maisons et Villas,3.0,1.0,250.0,À Vendre,490000.0,Nabeul,Hammamet,5.690196080028514
Maisons et Villas,2.0,1.0,900.0,À Vendre,85000.0,Nabeul,Hammamet,4.929418925714293
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,28000.0,Nabeul,Hammamet,4.447158031342219
Appartements,2.0,1.0,96.0,À Vendre,220000.0,Nabeul,Hammamet,5.342422680822207
Appartements,3.0,2.0,200.0,À Vendre,200000.0,Nabeul,Hammamet,5.301029995663981
Maisons et Villas,3.0,2.0,200.0,À Vendre,350000.0,Nabeul,Hammamet,5.544068044350276
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,34000.0,Nabeul,Hammamet,4.531478917042255
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,105000.0,Nabeul,Hammamet,5.021189299069938
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,30000.0,Nabeul,Hammamet,4.477121254719663
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,42000.0,Nabeul,Hammamet,4.623249290397901
Maisons et Villas,3.0,1.0,350.0,À Vendre,200000.0,Nabeul,Hammamet,5.301029995663981
Appartements,1.0,1.0,75.0,À Vendre,225000.0,Nabeul,Hammamet,5.352182518111363
Maisons et Villas,2.0,1.0,150.0,À Vendre,100000.0,Nabeul,Hammamet,5.0
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,200000.0,Nabeul,Hammam Ghezèze,5.301029995663981
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,332000.0,Nabeul,Mrezga,5.521138083704036
Maisons et Villas,4.0,2.0,220.0,À Vendre,380000.0,Nabeul,Hammamet,5.57978359661681
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,400000.0,Nabeul,Hammamet,5.6020599913279625
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,70000.0,Nabeul,Hammamet,4.845098040014257
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,65000.0,Nabeul,Hammamet,4.812913356642856
Appartements,2.0,1.0,108.0,À Vendre,237000.0,Nabeul,Mrezga,5.3747483460101035
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,45000.0,Nabeul,Hammamet,4.653212513775344
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,45000.0,Nabeul,Hammamet,4.653212513775344
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,60000.0,Nabeul,Hammamet,4.778151250383644
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,30000.0,Nabeul,Hammamet,4.477121254719663
Appartements,2.0,1.0,80.0,À Vendre,105000.0,Nabeul,Hammamet,5.021189299069938
Appartements,1.0,1.0,70.0,À Vendre,172200.0,Nabeul,Mrezga,5.236033147117636
Appartements,1.0,1.0,85.0,À Vendre,150000.0,Nabeul,Hammamet,5.176091259055681
Maisons et Villas,2.0,1.0,360.0,À Vendre,95000.0,Nabeul,Hammamet,4.977723605288848
Maisons et Villas,3.0,2.0,640.0,À Vendre,310000.0,Nabeul,Hammamet,5.491361693834273
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,51000.0,Nabeul,Hammamet,4.707570176097937
Maisons et Villas,3.0,1.0,280.0,À Vendre,235000.0,Nabeul,Hammamet,5.371067862271736
Appartements,2.0,1.0,70.0,À Vendre,105000.0,Nabeul,Hammamet,5.021189299069938
Maisons et Villas,3.0,1.0,350.0,À Vendre,285000.0,Nabeul,Hammamet,5.45484486000851
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,19500.0,Nabeul,Kélibia,4.290034611362518
Appartements,1.0,1.0,50.0,À Vendre,118000.0,Nabeul,Nabeul,5.071882007306125
Maisons et Villas,3.0,1.0,425.0,À Vendre,165000.0,Nabeul,Hammamet,5.217483944213907
Appartements,1.0,1.0,60.0,À Vendre,135000.0,Nabeul,Hammamet Centre,5.1303337684950066
Maisons et Villas,5.0,2.0,416.0,À Vendre,460000.0,Nabeul,Hammamet,5.662757831681574
Maisons et Villas,4.0,2.0,968.0,À Vendre,980000.0,Nabeul,Hammamet,5.991226075692495
Appartements,2.0,1.0,111.0,À Vendre,280000.0,Nabeul,Hammamet Nord,5.447158031342219
Maisons et Villas,2.0,1.0,112.0,À Vendre,270000.0,Nabeul,Hammamet,5.431363764158987
Maisons et Villas,2.0,1.0,180.0,À Vendre,270000.0,Nabeul,Hammamet,5.431363764158987
Maisons et Villas,4.0,4.0,1230.0,À Vendre,650000.0,Nabeul,Hammamet,5.812913356642856
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,125000.0,Nabeul,Hammamet,5.096910013008056
Maisons et Villas,3.0,2.0,250.0,À Vendre,360000.0,Nabeul,Hammamet,5.556302500767287
Appartements,1.0,1.0,40.0,À Vendre,95000.0,Nabeul,Hammamet,4.977723605288848
Maisons et Villas,2.0,1.0,180.0,À Vendre,270000.0,Nabeul,Hammamet,5.431363764158987
Maisons et Villas,3.0,1.0,315.0,À Vendre,470000.0,Nabeul,Hammamet,5.672097857935717
Appartements,2.0,1.0,84.0,À Vendre,300000.0,Nabeul,Hammamet,5.477121254719663
Appartements,2.0,1.0,360.0,À Vendre,95000.0,Nabeul,Hammamet,4.977723605288848
Appartements,1.0,1.0,35.0,À Vendre,60000.0,Nabeul,Hammamet,4.778151250383644
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,30000.0,Nabeul,Hammamet,4.477121254719663
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,17900.0,Nabeul,Hammamet,4.252853030979893
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,165000.0,Nabeul,Hammamet,5.217483944213907
Appartements,2.0,1.0,80.0,À Vendre,105000.0,Nabeul,Hammamet,5.021189299069938
Maisons et Villas,3.0,2.0,220.0,À Vendre,230000.0,Nabeul,Kélibia,5.361727836017593
Maisons et Villas,2.0,1.0,190.0,À Vendre,165000.0,Nabeul,Hammamet,5.217483944213907
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,133000.0,Nabeul,Hammamet,5.123851640967086
Maisons et Villas,3.0,1.0,190.0,À Vendre,255000.0,Nabeul,Hammamet,5.4065401804339555
Maisons et Villas,4.0,2.0,116.0,À Vendre,260000.0,Nabeul,Hammamet Centre,5.414973347970818
Appartements,2.0,1.0,75.0,À Vendre,120000.0,Nabeul,Hammamet,5.079181246047625
Maisons et Villas,3.0,1.0,300.0,À Vendre,130000.0,Nabeul,Kélibia,5.113943352306837
Appartements,2.0,2.0,140.0,À Vendre,490000.0,Nabeul,Hammamet Nord,5.690196080028514
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,244000.0,Nabeul,Mrezga,5.38738982633873
Appartements,1.0,1.0,75.0,À Vendre,29255331.0,Nabeul,Hammamet,7.466205016159275
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,320000.0,Nabeul,Menzel Temime,5.505149978319906
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,105000.0,Nabeul,Nabeul,5.021189299069938
Appartements,3.0,1.0,150.0,À Vendre,180000.0,Nabeul,Hammamet,5.2552725051033065
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,150000.0,Nabeul,Dar Châabane El Fehri,5.176091259055681
"Magasins, Commerces et Locaux industriels",3.0,2.0,164.0,À Vendre,80000.0,Nabeul,Hammamet,4.903089986991944
Appartements,1.0,1.0,71.0,À Vendre,163300.0,Nabeul,Mrezga,5.2129861847366685
Maisons et Villas,2.0,2.0,200.0,À Vendre,180000.0,Nabeul,Hammamet,5.2552725051033065
Maisons et Villas,2.0,1.0,150.0,À Vendre,130000.0,Nabeul,Hammamet,5.113943352306837
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,688000.0,Nabeul,Hammamet,5.837588438235511
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,1000000.0,Nabeul,Hammamet,6.0
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,150000.0,Nabeul,Hammamet,5.176091259055681
Appartements,2.0,1.0,200.0,À Vendre,690000.0,Nabeul,Hammamet,5.838849090737256
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,12000.0,Nabeul,Kélibia,4.079181246047625
Appartements,2.0,1.0,110.0,À Vendre,70000.0,Nabeul,Hammamet,4.845098040014257
Appartements,1.0,1.0,65.0,À Vendre,145000.0,Nabeul,Mrezga,5.161368002234975
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,100000.0,Nabeul,Mrezga,5.0
Maisons et Villas,2.0,1.0,80.0,À Louer,400.0,Nabeul,Soliman,2.6020599913279625
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,135000.0,Nabeul,Hammamet,5.1303337684950066
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,32000.0,Nabeul,Hammamet,4.505149978319906
Maisons et Villas,3.0,2.0,640.0,À Vendre,310000.0,Nabeul,Hammamet,5.491361693834273
Appartements,2.0,1.0,110.0,À Vendre,200000.0,Nabeul,Kélibia,5.301029995663981
Appartements,2.0,1.0,100.0,À Louer,1300.0,Nabeul,Mrezga,3.113943352306837
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,33000.0,Nabeul,Hammamet,4.518513939877887
Appartements,1.0,1.0,61.0,À Vendre,160000.0,Nabeul,Mrezga,5.204119982655925
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,129000.0,Nabeul,Hammamet Centre,5.110589710299249
Maisons et Villas,3.0,1.0,150.0,À Vendre,120000.0,Nabeul,Hammamet,5.079181246047625
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,75000.0,Nabeul,Hammamet,4.8750612633917
Maisons et Villas,2.0,1.0,250.0,À Vendre,250000.0,Nabeul,Hammamet,5.3979400086720375
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,33000.0,Nabeul,Mrezga,4.518513939877887
Maisons et Villas,5.0,2.0,475.0,À Vendre,330000.0,Nabeul,Hammam Ghezèze,5.518513939877887
Maisons et Villas,3.0,1.0,196.0,À Vendre,117000.0,Nabeul,Hammamet,5.068185861746161
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,150000.0,Nabeul,Dar Châabane El Fehri,5.176091259055681
Appartements,2.0,2.0,340.0,À Vendre,690000.0,Nabeul,Mrezga,5.838849090737256
Maisons et Villas,2.0,1.0,80.0,À Vendre,105000.0,Nabeul,Hammamet,5.021189299069938
Maisons et Villas,2.0,1.0,110.0,À Vendre,65000.0,Nabeul,Hammamet,4.812913356642856
Maisons et Villas,3.0,1.0,120.0,À Vendre,130000.0,Nabeul,Hammamet,5.113943352306837
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,49000.0,Nabeul,Hammamet,4.690196080028514
Maisons et Villas,6.0,4.0,415.0,À Vendre,650000.0,Nabeul,Mrezga,5.812913356642856
Maisons et Villas,4.0,3.0,450.0,À Vendre,895000.0,Nabeul,Hammamet,5.951823035315912
Maisons et Villas,3.0,2.0,131.0,À Vendre,160000.0,Nabeul,Kélibia,5.204119982655925
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,281000.0,Nabeul,Hammamet,5.44870631990508
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,340000.0,Nabeul,Bou Argoub,5.531478917042255
Appartements,1.0,1.0,70.0,À Louer,550.0,Nabeul,Mrezga,2.7403626894942437
Appartements,2.0,1.0,108.0,À Vendre,340000.0,Nabeul,Hammamet,5.531478917042255
Maisons et Villas,6.0,2.0,220.0,À Vendre,430000.0,Nabeul,Korba,5.633468455579586
Maisons et Villas,7.0,5.0,600.0,À Vendre,800000.0,Nabeul,Hammamet,5.903089986991944
Maisons et Villas,3.0,2.0,180.0,À Vendre,360000.0,Nabeul,Hammamet,5.556302500767287
Appartements,3.0,2.0,120.0,À Vendre,480000.0,Nabeul,Hammamet,5.681241237375588
Maisons et Villas,3.0,1.0,360.0,À Vendre,285000.0,Nabeul,Hammamet,5.45484486000851
Appartements,2.0,1.0,110.0,À Vendre,339000.0,Nabeul,Hammamet,5.5301996982030825
Maisons et Villas,4.0,2.0,230.0,À Vendre,380000.0,Nabeul,Hammamet,5.57978359661681
Appartements,2.0,1.0,66.0,À Vendre,135000.0,Nabeul,Mrezga,5.1303337684950066
Maisons et Villas,8.0,4.0,230.0,À Vendre,330000.0,Nabeul,Menzel Bouzelfa,5.518513939877887
Maisons et Villas,2.0,1.0,80.0,À Vendre,150000.0,Nabeul,Hammamet,5.176091259055681
Appartements,2.0,2.0,126.0,À Vendre,441000.0,Nabeul,Mrezga,5.644438589467838
Appartements,2.0,1.0,75.0,À Vendre,130000.0,Nabeul,Hammamet,5.113943352306837
Appartements,2.0,1.0,100.0,À Louer,500.0,Nabeul,Nabeul,2.6989700043360187
Appartements,2.0,1.0,84.0,À Vendre,125000.0,Nabeul,Nabeul,5.096910013008056
Appartements,1.0,1.0,70.0,À Vendre,120000.0,Nabeul,Hammamet,5.079181246047625
Appartements,2.0,1.0,100.0,À Louer,500.0,Nabeul,Nabeul,2.6989700043360187
Appartements,2.0,1.0,80.0,À Vendre,230000.0,Nabeul,Hammamet,5.361727836017593
Appartements,2.0,1.0,175.0,À Vendre,98000.0,Nabeul,Hammamet,4.991226075692495
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,19500.0,Nabeul,Hammamet,4.290034611362518
Appartements,2.0,1.0,80.0,À Vendre,129000.0,Nabeul,Hammamet Centre,5.110589710299249
Appartements,2.0,1.0,75.0,À Vendre,95000.0,Nabeul,Hammamet,4.977723605288848
Appartements,1.0,1.0,75.0,À Vendre,230000.0,Nabeul,Nabeul,5.361727836017593
Maisons et Villas,3.0,1.0,125.0,À Vendre,130000.0,Nabeul,Hammamet,5.113943352306837
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,300000.0,Nabeul,Mrezga,5.477121254719663
Maisons et Villas,3.0,1.0,130.0,À Vendre,80000.0,Nabeul,Hammamet Centre,4.903089986991944
Maisons et Villas,3.0,2.0,378.0,À Vendre,280000.0,Nabeul,Hammamet,5.447158031342219
Appartements,2.0,1.0,235.0,À Vendre,165000.0,Nabeul,Hammamet,5.217483944213907
Appartements,2.0,1.0,90.0,À Vendre,240000.0,Nabeul,Hammamet,5.380211241711606
Maisons et Villas,2.0,1.0,103.0,À Vendre,65000.0,Nabeul,Kélibia,4.812913356642856
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,17900.0,Nabeul,Hammamet,4.252853030979893
Maisons et Villas,2.0,1.0,100.0,À Louer,300.0,Nabeul,Soliman,2.4771212547196626
Locations de vacances,4.0,2.0,120.0,À Louer,2800.0,Nabeul,Autres villes,3.4471580313422194
Appartements,2.0,2.0,120.0,À Louer,800.0,Nabeul,Mrezga,2.9030899869919438
Appartements,1.0,1.0,70.0,À Vendre,230000.0,Nabeul,Hammamet,5.361727836017593
Appartements,2.0,1.0,100.0,À Vendre,150000.0,Nabeul,Hammamet,5.176091259055681
Appartements,1.0,1.0,80.0,À Vendre,170000.0,Nabeul,Hammamet,5.230448921378274
Appartements,2.0,1.0,70.0,À Vendre,90000.0,Nabeul,Hammamet,4.954242509439325
Appartements,1.0,1.0,72.0,À Vendre,120000.0,Nabeul,Hammamet,5.079181246047625
Maisons et Villas,2.0,1.0,250.0,À Vendre,260000.0,Nabeul,Hammamet,5.414973347970818
Maisons et Villas,3.0,1.0,80.0,À Vendre,235000.0,Nabeul,Hammamet,5.371067862271736
Maisons et Villas,3.0,2.0,200.0,À Vendre,195000.0,Nabeul,Hammamet,5.290034611362518
Appartements,2.0,1.0,75.0,À Vendre,80000.0,Nabeul,Nabeul,4.903089986991944
Appartements,2.0,1.0,226.0,À Vendre,590000.0,Nabeul,Hammamet,5.770852011642144
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,19500.0,Nabeul,Kélibia,4.290034611362518
Appartements,2.0,1.0,80.0,À Vendre,125000.0,Nabeul,Hammamet,5.096910013008056
Maisons et Villas,2.0,1.0,200.0,À Vendre,185000.0,Nabeul,Hammamet,5.267171728403014
Maisons et Villas,2.0,1.0,90.0,À Vendre,85000.0,Nabeul,Hammamet,4.929418925714293
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,320000.0,Nabeul,Mrezga,5.505149978319906
Appartements,1.0,1.0,60.0,À Louer,500.0,Nabeul,Hammamet Nord,2.6989700043360187
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,17900.0,Nabeul,Hammamet,4.252853030979893
